,Open,High,Low,Close,Volume,log_return,upper_bb,middle_bb,lower_bb,slowk,slowd,macd,macdsignal,macdhist,rsi,sma,ema,atr,macd_hist,obv,cci,hash-rate,avg-block-size,difficulty,miners-revenue,mempool-size,lstm_feature,target
2018-10-05,0.05190010394152167,0.051107084904853335,0.05326897066839202,0.052630417639205326,0.0021486633894490063,0.7409755367642159,0.04769087051372222,0.05089622363283129,0.059644514979544316,0.42396271087057635,0.4359984071458991,0.48839079510400946,0.4935782313238664,0.5678180348823959,0.5145886043737006,0.049666008204614406,0.05174624411577179,0.01768015154623965,0.5678180348823959,0.03424847614452252,0.5304552449282669,0.09882663661282912,0.4662655397277739,0.14125927958302792,0.08098251021930411,0.05032990996241601,0.2170143,0
2018-10-06,0.052651117697917915,0.05118218188138914,0.053591638867816344,0.05209925198395457,0.0009655955048113087,0.7219489423454991,0.04773744147193593,0.050955871758565516,0.05971708902483555,0.5033706253827676,0.4403362114330855,0.48852492292981353,0.49380657675235307,0.567598043954942,0.49429129192423926,0.04969929418012195,0.05173609708553807,0.016175847175874128,0.567598043954942,0.0329875095945604,0.5404488113256593,0.09261000874282727,0.43030060481296345,0.14125927958302792,0.07761807464657411,0.05032990996241601,0.21612407,1
2018-10-07,0.05215713059675513,0.05137985179124251,0.053263113527361225,0.05232683043267397,0.001100319744928517,0.7335626543566964,0.04739351673808403,0.05122568500295929,0.06069212288960858,0.5368011270282547,0.4772947210064137,0.48875218665006337,0.4940416636485878,0.5676785515024202,0.5032777943444369,0.04977577203349072,0.05174281783050452,0.01526683857570159,0.5676785515024202,0.03426661462229305,0.5631734678686429,0.11374654350083402,0.3511877537276696,0.14125927958302792,0.09729478130624844,0.0036454657062901545,0.21663015,1
2018-10-08,0.05230499646599737,0.05189225673703577,0.05356379040307366,0.05309287635659768,0.003033493352905937,0.7417566788352387,0.04726222218147751,0.051461267542743744,0.06134637318815045,0.5758219451533154,0.5298196028587232,0.4893174059267182,0.4943600815338717,0.5686737017883867,0.5337809239318624,0.05001567927495636,0.05180367956970011,0.014633611454514141,0.5686737017883867,0.035805990752571,0.6264493343927453,0.1050432644828313,0.46807801205063687,0.14125927958302792,0.08905284432468061,0.015614289601724984,0.2188521,0
2018-10-09,0.05312737699025544,0.05168390660017012,0.054052784408154586,0.05294380385775338,0.0018880930901052327,0.7278092849389579,0.04708494407746331,0.05166596510080268,0.06198854993319029,0.6167550144555821,0.5690368534136524,0.4896862224888012,0.4946998706855087,0.5689289204299198,0.5269892935449022,0.050208044231173976,0.05184999453243429,0.013400896804102414,0.5689289204299198,0.03442082456392717,0.6274376344474002,0.09882663661282912,0.46916195670815103,0.14125927958302792,0.08148712263819588,0.01170498080688693,0.22115731,0
2018-10-10,0.052928506658620034,0.05136153218342939,0.05297699450613694,0.05205603310368881,0.0024823853022153484,0.7165107799546027,0.047060797174404444,0.05172119389143903,0.06213419359550022,0.5652709941647714,0.5788839754194984,0.489529884646028,0.4949356480653656,0.5676867973540767,0.48656433409533195,0.05035203337178325,0.051830074930456174,0.012968392314702632,0.5676867973540767,0.03295564637395987,0.4929296102733915,0.11623319464883489,0.408203374557846,0.14125927958302792,0.09513109417124999,0.017112925659658183,0.22281201,0
2018-10-11,0.05209586905953416,0.05054415570301241,0.04830511318869021,0.046937282740495384,0.006487594162974295,0.6494922855570145,0.04755218340066091,0.051319757099879876,0.060707199312480434,0.34464208023909515,0.4989237731400348,0.48686142050784625,0.49450888057855785,0.5597745942103233,0.31676374816519504,0.05031547181158563,0.05144677080508771,0.01603018131605985,0.5597745942103233,0.03095123046534578,0.14723862460982223,0.13488307825884077,0.42918133696254795,0.14125927958302792,0.1076996059056207,0.008553524760753967,0.22387402,1
2018-10-12,0.04669279735564563,0.046602414083088954,0.04819006441189945,0.047222372509160976,0.0024704615317635154,0.7346740924268673,0.04768618120531478,0.05094457630984782,0.05975284037163907,0.15883880525717792,0.3405402879341077,0.48494045716235673,0.49372446252328583,0.5555034812720949,0.32988386041049783,0.05027201006006342,0.05110850632369254,0.015241268098408074,0.5555034812720949,0.03241480330912524,0.2237720474708692,0.10131328776082998,0.6113145975725898,0.14125927958302792,0.07514931344466488,0.008553524760753967,0.22514069,1
2018-10-13,0.04729656021175674,0.046297286034322004,0.048559419743392396,0.04739974145788774,0.00040328198309369685,0.7329297884977041,0.04764894631443609,0.05058848182268963,0.05903877216930148,0.06194411324088844,0.1664502164380514,0.48357350518023823,0.4927816876621758,0.5536123622248768,0.338435748511903,0.05014181580569477,0.05080470146359195,0.013881639485393822,0.5536123622248768,0.033600063280190544,0.324885097371316,0.11250321792683357,0.3776106625124241,0.14125927958302792,0.08591116967379339,0.0006140271077673902,0.22572339,1
2018-10-14,0.047458426115034855,0.04713222191099923,0.04888129977872023,0.047476532011391195,0.0004644523621104464,0.7313097051863895,0.047738221473912275,0.05033315087821963,0.0583915153073907,0.09638430664501682,0.08058312848297597,0.4826062059795145,0.4918043935122422,0.5532001280664192,0.342359659250863,0.05001699099286268,0.05052596762434271,0.013116385014696004,0.5532001280664192,0.034793558870614666,0.3866190348898878,0.07893342742882284,0.4611712194861472,0.14125927958302792,0.05664849469673933,0.009904346442751413,0.2252421,1
2018-10-15,0.04752295230227503,0.056318774829944025,0.04854153923634062,0.05222718563813078,0.012777397442304298,0.804596521521177,0.04783930826829803,0.050458996491764496,0.05854133008667331,0.23516686864284217,0.10698338349732182,0.48428558861833876,0.4914098499846261,0.5601594172223923,0.5369463602035798,0.05004701237649735,0.050603662350219,0.02142638183298154,0.5601594172223923,0.03764479682746529,0.592369591699349,0.1386130549808421,0.4492956351575775,0.14125927958302792,0.11311221078986847,0.027655121205355692,0.22513749,0
2018-10-16,0.05232396939715553,0.05186981559011742,0.05348988842837912,0.0522204986283812,0.0033074240215511617,0.7299731721332324,0.04792769306675195,0.050543785241576836,0.0586186208488613,0.36488397077622947,0.21176384219352284,0.48565542216525803,0.49141012011314816,0.5648743369334428,0.5366945498046621,0.050091436549160956,0.050675868117649875,0.020399493012661467,0.5648743369334428,0.03606854028621181,0.5935798829639889,0.1050432644828313,0.5567395247718177,0.14125927958302792,0.08369603419899335,0.03340569701427486,0.2256651,0
2018-10-17,0.052154640352089304,0.05076501951828256,0.052636600341640555,0.05141714662849925,0.003346556974214765,0.7177188259529358,0.047712309575987925,0.05043282443017025,0.05863376105945549,0.4665949718009994,0.3398118436181759,0.4863712413780649,0.49157541527508175,0.5668450888837675,0.5056609067536345,0.05023959086818809,0.05068618310091304,0.019178803630096657,0.5668450888837675,0.03448701511481896,0.550612188499833,0.10877324120483228,0.5417726178337703,0.14125927958302792,0.08902276194946238,0.03340569701427486,0.22650176,0
2018-10-18,0.0514053424350055,0.05025108669632913,0.05156982796413864,0.05036444734452694,0.0028743756643222085,0.713734939060209,0.04752005484528488,0.05029242936475535,0.05855931560155167,0.4105555786940403,0.40047507109446023,0.4864425928391341,0.49172410616282614,0.5666467983270823,0.4665264956510181,0.05029891910234269,0.05062083627187501,0.018533589916920903,0.5666467983270823,0.0329690616524645,0.515527924732524,0.10813787853740153,0.49529178496703014,0.14045555087414757,0.08871736134631053,0.0018198258382351616,0.2276839,0
2018-10-19,0.050406169723893085,0.04912370041648712,0.05149497555626893,0.050188793792171796,0.0018825190865687132,0.7273323895447931,0.04739354117154628,0.050177921374626164,0.0584632710281556,0.34943292588521657,0.3951308830295831,0.4864440286493353,0.4918433899932163,0.5662956151493785,0.46000510968221686,0.05033655576005751,0.0505471914690747,0.016934025685339638,0.5662956151493785,0.03158464591480968,0.5012799842519384,0.1073021507311788,0.5145330048671677,0.1333368108812067,0.09190358915714403,0.003816222209390335,0.22897778,1
2018-10-20,0.05013950855499828,0.049185366988922334,0.051553369243300146,0.0505584465297592,0.001308626578123178,0.7358430391491626,0.04721719146885089,0.05006356406691298,0.05842566530375816,0.3235994351798864,0.34567176582866577,0.4866616449660909,0.49198900276947294,0.5666100390906665,0.4760268668338191,0.05031940064443477,0.05050463271861444,0.015453782602077882,0.5666100390906665,0.03289179614702866,0.5139641651052436,0.1085000932575057,0.4002927987587462,0.1333368108812067,0.09300082268811005,0.0013218239926171137,0.22910586,0
2018-10-21,0.05059306714138828,0.05008073968405221,0.05198064690878622,0.05045212231571587,0.000947982802914988,0.728418892207217,0.04709756318703303,0.04997360953079516,0.058373821639794515,0.3262370854568838,0.3165077909399171,0.4868096306248466,0.49213962078821405,0.5666698123940505,0.47152291722552087,0.050177229166141146,0.050457244951694305,0.014537445095787914,0.5666698123940505,0.03163320086745966,0.5383957044954688,0.10251038062587195,0.3438618467236239,0.1333368108812067,0.08623241792064593,0.025657796659707025,0.22728424,1
2018-10-22,0.05053024920125117,0.04988871918946423,0.05177460381434565,0.05052689386287042,0.002152570938319968,0.7312408844057733,0.047028885729788784,0.049915797847006074,0.05833093450385764,0.3364086285214299,0.31200296327189037,0.4869913661703407,0.4923020262504677,0.5668105796874204,0.4751668440384894,0.050045064998939334,0.05041824132944528,0.013692927034034458,0.5668105796874204,0.03305397479504096,0.5418286063132648,0.12287540357342694,0.42542245182648225,0.1333368108812067,0.10401336347288817,0.016581492279960405,0.22510529,0
2018-10-23,0.050317386427789226,0.04931189749414746,0.05158929252648238,0.05034937310915501,0.002276951666719925,0.7273076732133856,0.047012000256243185,0.04989328229077865,0.058302730652986495,0.3301187768306764,0.3142578650009814,0.4870721035590669,0.4924505699195684,0.5666450402215207,0.46663104046070225,0.04991286153241624,0.050369107148675624,0.012531304743441841,0.5666450402215207,0.031616454979153275,0.5353304475404665,0.12167746104710009,0.43920964990074013,0.1333368108812067,0.10270595339668401,0.016581492279960405,0.22281979,1
2018-10-24,0.05041892463559605,0.04955582105985445,0.05186765354032552,0.05066181813677349,0.0014394720013464167,0.7349440869000943,0.04691175707671893,0.04982548298337171,0.05827540930027926,0.33642735307538313,0.31778246200842153,0.48731626548705115,0.49262571239818187,0.5669626869120847,0.4837086408071125,0.04985682015058926,0.050345402102079315,0.011429364841929848,0.5669626869120847,0.03294122146809373,0.5586240006782945,0.07256181746770254,0.6228502752556002,0.1333368108812067,0.059850659369817524,0.021665555991444853,0.22080736,0
2018-10-25,0.05050848233705331,0.04929114073753251,0.05152219039889484,0.050357919730015424,0.0008817268639705906,0.7253405297485067,0.04669476830510388,0.04970289096351607,0.05826767943946226,0.33134386502529944,0.31603066795058476,0.4873794101822225,0.4927803885312364,0.566718274960805,0.4674218283891314,0.04987360370899234,0.050301576104072654,0.010471109860039777,0.566718274960805,0.03169154649770342,0.5338813312045624,0.10131243809954507,0.5296897331586272,0.1333368108812067,0.08491768814023706,0.028988473194191237,0.22050115,0
2018-10-26,0.05025643617115148,0.04919406470345362,0.05156302038993267,0.05033398008330693,0.001098653290262961,0.7297020070873905,0.046540817160550314,0.049607661723911636,0.05824464232659746,0.3236712298521714,0.31380059847286923,0.4874391300183964,0.49291790176201805,0.5665133131896827,0.46608030076164153,0.04986220635617197,0.050258872083154896,0.009451924182183368,0.5665133131896827,0.030412665831606664,0.5147943904079632,0.1085000932575057,0.5495248949606444,0.1333368108812067,0.09343312708952528,0.027213427462188577,0.2206361,1
2018-10-27,0.050449240327518644,0.0493332728542809,0.05162505354058593,0.050421495659257784,0.0013491961296363993,0.7314410051624269,0.046347176801603586,0.049504876661962974,0.05825181751349223,0.30931450565299784,0.3044228407469939,0.48755087042129286,0.4930536814238704,0.5664926106679024,0.4718344610322246,0.04975168292363066,0.05022515793896404,0.008580793921653266,0.5664926106679024,0.03172527810916835,0.49712878830172547,0.10011449557321817,0.42308501084544287,0.1333368108812067,0.08574349273805898,0.02841425062529718,0.21973552,1
2018-10-28,0.050477544083964265,0.04925496361128153,0.05153612235836516,0.05051492403951617,0.0014984300181347526,0.7315319458993756,0.04599944526481301,0.04936580661909758,0.05836150627774113,0.30699950076149346,0.29600264251034747,0.48770503247954927,0.4931978573250082,0.5665928797277245,0.47832506467943836,0.04966290190930844,0.050200274919048285,0.0077789677162518524,0.5665928797277245,0.033057982358054454,0.46155464274375524,0.10490626567852537,0.3480254071548082,0.1333368108812067,0.08802362936444583,0.02841425062529718,0.21783592,0
2018-10-29,0.05062821147845556,0.04927511667048686,0.04930605068283814,0.04812474690313269,0.003666889785702664,0.6923872773894335,0.04564031252458373,0.04910583809570432,0.05822731339749504,0.22660616866433156,0.2624299006553072,0.4866565185744042,0.4930713944091417,0.5633608732531998,0.3475340879358441,0.04951131425866517,0.05000671642117867,0.009092893977580318,0.5633608732531998,0.03143332946461774,0.23974002685050205,0.112093920836486,0.4844279876527288,0.1333368108812067,0.09317321292079742,0.0034168000859993355,0.21630678,1
2018-10-30,0.048213319490407414,0.04715939574748688,0.049355898198391715,0.04815024255097475,0.0024635658572853478,0.7304824459922694,0.04539767696346269,0.048895136580400844,0.0580620643354408,0.15125902948045145,0.20776187041477057,0.48587808432943835,0.4927907050157087,0.5615190791618881,0.3494472250700212,0.04934736683406013,0.04982746192751138,0.008261442467862692,0.5615190791618881,0.0328959739154211,0.19531637791933254,0.12167746104710009,0.44921140123667774,0.1333368108812067,0.10167363432379767,0.006317003782345566,0.2148265,0
2018-10-31,0.048212545085054015,0.04691776772254735,0.04946255534568454,0.0478912632403552,0.0036419791616502818,0.7259382816954348,0.045299053356864814,0.048946599948489225,0.05828655215735033,0.05530824492433166,0.12070721391958127,0.4851787604530433,0.4924048785233322,0.5602635172722101,0.33690970677449855,0.04919427069408354,0.0496413220537692,0.00716275326797078,0.5602635172722101,0.03127467484161055,0.302821089073833,0.132458943784041,0.4269601812536565,0.1333368108812067,0.10910885030891837,0.014246781481621482,0.21271855,1
2018-11-01,0.04791944784321295,0.049939705534887156,0.049382641687979525,0.048826594497360626,0.002487413398189012,0.7449669569172845,0.045177436243705564,0.04903314120031389,0.058612473156375494,0.12819456673106494,0.08666873223714809,0.4851428650109615,0.49208793928142747,0.5610861784189061,0.40972474468236164,0.04909390627351072,0.0495338260087977,0.009080758222451033,0.5610861784189061,0.03274052998478959,0.46408230578592774,0.12168160415892854,0.48059952624595775,0.13334150736480177,0.10264091419616639,0.00894584238123753,0.21048062,1
2018-11-02,0.0488645032860999,0.047645849157720625,0.04962871888226246,0.04899230482295985,0.0037673367772679787,0.732699226134205,0.04505223190056303,0.049119053516836944,0.05894123966618603,0.20788356733299862,0.10625395650549362,0.48524471802580865,0.4918578767794538,0.5621236725561133,0.42209626737244244,0.04902965902850226,0.04944507071607822,0.008461895004532377,0.5621236725561133,0.03437870646924481,0.4208189260294202,0.1085371223194724,0.6012746097411004,0.1333820145358085,0.0943604266695367,0.03321007647623005,0.20983292,0
2018-11-03,0.04899387453337284,0.04769484553760812,0.04986594082110836,0.04856979358832807,0.002111714067036823,0.7233775480041271,0.04493537516088993,0.049178030532571596,0.059202973977487375,0.2681420056091016,0.1798686312202134,0.48516103331992483,0.49165452778133706,0.5624426889425218,0.3970533178253306,0.048908407980525384,0.04933194105514907,0.007716753966070413,0.5624426889425218,0.0329634332700469,0.43438234320704294,0.1301047487941614,0.3982450135255566,0.1333820145358085,0.10825925815337153,0.03321007647623005,0.20939873,1
2018-11-04,0.048655375879636684,0.047520227925137166,0.04910949646595139,0.04880094704452992,0.004213113400304551,0.7337436370582434,0.044612223373450506,0.04899319889510416,0.05918665310342973,0.2814539998084163,0.23287781207879749,0.4852577576164984,0.49151415471208176,0.5631947562626225,0.41597852000581015,0.04876975420371951,0.04924257790054572,0.007551038797930775,0.5631947562626225,0.03466162649210286,0.4302557334608939,0.0857712943739676,0.5305077054874268,0.1333820145358085,0.07009288791226748,0.0030657810547819802,0.20850685,1
2018-11-05,0.04862660899842089,0.04892389148000952,0.05020222416894461,0.04947761778139195,0.003594743791474831,0.7407642738281796,0.04421895989740641,0.04884523162882155,0.05933051444423321,0.33892604741655763,0.2782026210476578,0.48571611257126124,0.4915075600479696,0.5647923566229849,0.46961033352331016,0.04867483260173773,0.04920718744054485,0.007728705678609416,0.5647923566229849,0.036276566074027135,0.5297965001653416,0.1085371223194724,0.5366816948017998,0.1333820145358085,0.09363841969406941,0.043030145365064915,0.20821549,1
2018-11-06,0.04971129276340859,0.048663794786168064,0.050907074684177336,0.05012039046429069,0.0051038621510219075,0.7401619112122056,0.04401776914994072,0.04877527690772469,0.05941633216995788,0.4893159243831566,0.354701979201869,0.48643572831975274,0.4916682389160545,0.5667899604592034,0.5165770539630486,0.048594943952027986,0.049219872603003645,0.007002504487577553,0.5667899604592034,0.038094684458770685,0.5693138046869319,0.09056410025723166,0.5617951041896978,0.1333820145358085,0.07578068348165923,0.0683461150264567,0.20876758,1
2018-11-07,0.050257370012901176,0.05001633038758312,0.051858952826868185,0.05119501038862259,0.00579693490003178,0.7467950863861085,0.04414961951433479,0.04882008240601861,0.05935788063471574,0.6908902847453806,0.4963172888927002,0.4875664287407641,0.4920575391378852,0.5695201885310663,0.5858986416619455,0.04852622785202791,0.0493082973661374,0.0068456988644039155,0.5695201885310663,0.04000611407422032,0.6751675366286849,0.09296050319886368,0.6250465231759066,0.1333820145358085,0.08224548705983542,0.02133940099517213,0.20925385,0
2018-11-08,0.05109343169840254,0.049783705652406925,0.05138767705976033,0.050007075630520495,0.005003932335042455,0.7115827339041965,0.04413385197600097,0.04881027945025296,0.059355415551544,0.732654848087529,0.6324997135886538,0.4878820078801428,0.4924417567799291,0.5694594916548382,0.49999471286529495,0.04841989762958818,0.04930638654004757,0.00680486615376537,0.5694594916548382,0.038201449651022075,0.6140940846079302,0.08217668996151936,0.647677326273834,0.1333820145358085,0.0693497166059251,0.02133940099517213,0.20863593,0
2018-11-09,0.049854656452508056,0.048555576435701624,0.05035651888148125,0.04894847113249011,0.004088991259697526,0.7134105931494279,0.044042206744064165,0.04872342782540835,0.059277538888339504,0.6285565743578038,0.680660095296758,0.4876196297995886,0.49268862242173833,0.5678192149238023,0.4350972690217797,0.04830738202375898,0.049229181964699165,0.0065455265387475686,0.5678192149238023,0.036519967502535895,0.5133977126368754,0.08936589878641582,0.6171841514664382,0.1333820145358085,0.0741162993982136,0.038224337325248506,0.20786442,1
2018-11-10,0.04897660984931776,0.04826281300425037,0.05054546963296655,0.04931533065828654,0.0022458349356371914,0.7358709281453244,0.04395446884617741,0.04866210253886981,0.05924940565659295,0.4686085084584297,0.6037775527728316,0.48761576915219074,0.49288522460976747,0.5672189617529995,0.4605442898741451,0.04839348408854191,0.049183094110634804,0.0058543455511086365,0.5672189617529995,0.03795329794511893,0.5309667447489268,0.09415870466967988,0.45963841942336975,0.1333820145358085,0.08171392289972404,0.009781333993429871,0.20849887,1
2018-11-11,0.049404203079741,0.048048664391030525,0.04998937350029807,0.04934719452540204,0.0029174161658567753,0.7305779700489086,0.043849137925236016,0.04859846255750053,0.059236865380736164,0.4124570775610134,0.4930279487351549,0.4876480283074893,0.4930499458238281,0.5668382347182711,0.4628274282933559,0.0484704175941815,0.04914224970992519,0.005518040450119671,0.5668382347182711,0.039477046126965884,0.5120600943381471,0.11213172673192062,0.3881698439884301,0.1333820145358085,0.0926306888927041,0.003623310284644376,0.20919272,0
2018-11-12,0.049375124917941965,0.04821595565098712,0.050152376653391034,0.04872540129193331,0.003942314517151492,0.7202436366520573,0.0437593933441059,0.04851085588272351,0.05915516603915752,0.39347533882025365,0.4117183452683326,0.48738340295784693,0.4931206960679986,0.565716020298092,0.4228192931076651,0.048518415806520776,0.049059742681350146,0.005215303757165975,0.565716020298092,0.03781531167074215,0.49800231539196643,0.10494251790702419,0.5572690198795853,0.1333820145358085,0.08923850250914414,0.03599539356315129,0.21060945,0
2018-11-13,0.04877540870941281,0.04762158201246452,0.04987068525988528,0.048542286524386524,0.0045400258345237,0.7271683869746056,0.043606222500527515,0.04839651577245997,0.05909056592715074,0.3276944975010473,0.3629791835582775,0.48710717995649794,0.4931135949371438,0.5647863083265529,0.4112483735978988,0.04855700361773943,0.04896951323728427,0.004628261317659086,0.5647863083265529,0.03607310488501096,0.44259654552430694,0.08097848849070319,0.595090294425038,0.1333820145358085,0.06477142845125969,0.05230204267915394,0.21227221,0
2018-11-14,0.04843411612263697,0.04725952008083165,0.03723307668636913,0.03888676817319758,0.012858335421491797,0.568617176038947,0.04603405267524153,0.0477776937996284,0.05494288265815768,0.23898856303624627,0.30298011090692367,0.482117983071359,0.4919573275256889,0.5510628044318924,0.11948885289746672,0.04807398665235213,0.04819722727775355,0.01529680527006527,0.5510628044318924,0.03321096991560337,0.0,0.09895151055294393,0.5817365521650173,0.1333820145358085,0.077073630667776,0.05230204267915394,0.21210143,0
2018-11-15,0.03887017204716989,0.038151119890743,0.034294198220928954,0.03748275419426557,0.01180444650541178,0.7051523048535817,0.047359252303956774,0.04708442242939406,0.05192270667729397,0.22020482929589957,0.24304952397724477,0.47759348714363586,0.4899888943680945,0.5413638078911713,0.10039543784639929,0.047540376620137464,0.04737474155215103,0.019255090788852965,0.5413638078911713,0.030490724339376253,0.17474809592962143,0.08936589878641582,0.6684442339415975,0.1333820145358085,0.05650413899475512,0.06692861315082824,0.21105558,0
2018-11-16,0.037457869264440294,0.036353040694914455,0.03651857502450388,0.03635606515883022,0.006768248114235735,0.7097852650567688,0.048250465958214535,0.04632564965859698,0.04926930524602621,0.1963156008511549,0.1976083556675562,0.473622442928256,0.48749836319827866,0.5351288406587753,0.08616450736316858,0.04699505951247927,0.04652505191948722,0.019191696748166308,0.5351288406587753,0.028448522836634932,0.30350676284604405,0.08799054500735948,0.6373357170619625,0.13313657577750693,0.05617678652972734,0.020266376073290175,0.20951162,0
2018-11-17,0.03642014331426381,0.03515574476442677,0.03684489041464924,0.036026208099014745,0.003963518716171859,0.7240853462998302,0.04872744324052337,0.04554404235982769,0.04705040837053544,0.18658350462582643,0.17948255966659776,0.470526231248627,0.4847919036266513,0.5325501935880659,0.08204657706571364,0.04647591437871047,0.04570668131898248,0.0176992486623246,0.5325501935880659,0.026783933572009692,0.3595585419252444,0.09808998291369109,0.4234135068843649,0.11791937276281188,0.07511782453885504,0.003168522035147139,0.20825022,1
2018-11-18,0.036127205508819024,0.03630098856270663,0.03748074566304303,0.03710206523400404,0.003551301042262372,0.7495297631522344,0.049002889374312096,0.04494941351349094,0.04546427948600007,0.17959361081238295,0.16543600225571597,0.4688492428915351,0.48223999633567627,0.534395878465238,0.1489150068028629,0.046002082736512684,0.04501775496126506,0.016896037252371834,0.534395878465238,0.028393024278184548,0.40625763306267015,0.0736782259463803,0.45851619694786744,0.11791937276281188,0.05209036920132758,0.017431489637768516,0.2070332,0
2018-11-19,0.037076300007078594,0.03579987499438971,0.026136838910026397,0.025411578239349947,0.011825765632340118,0.5045453315858401,0.05112317740676487,0.04372275505298864,0.04038224729481965,0.12330599389330697,0.14018353079649176,0.46195942949572827,0.47860957222730416,0.5215160803073297,0.03180108958400568,0.045091589189923495,0.043540422600199,0.02601059368484588,0.5215160803073297,0.025669908420339654,0.34881559504326753,0.07700710189646798,0.5869418032169973,0.11791937276281188,0.05027707447967583,0.1520139963192878,0.20596515,0
2018-11-20,0.025308162937361406,0.02558576200677009,0.01710386792341699,0.01888865450198643,0.015815861473201076,0.5885698014980522,0.0536318626954849,0.04215818226639054,0.0341284518375642,0.0942409809869087,0.10824421431707533,0.4536318804575759,0.47378477043364214,0.5072526555162609,0.0,0.043948769598215656,0.041693696323049895,0.033010573998071134,0.5072526555162609,0.022409589571787254,0.31008990939309067,0.08366485379664365,0.6772977618713563,0.11791937276281188,0.04313519396936391,0.1520139963192878,0.204935,1
2018-11-21,0.019113656554513192,0.02137477134215305,0.01824121962304978,0.02122503954064539,0.009184032739753939,0.7822374583576981,0.05452217577436103,0.04066919063316762,0.029922764743918445,0.06821465614931088,0.06972060090533204,0.4486751768302239,0.46878183594325856,0.5051253700237321,0.08196674103102275,0.042887836325914,0.04013256225786006,0.03447797029437915,0.5051253700237321,0.024777038080488607,0.34747238944516645,0.053704970245852954,0.6858975592731862,0.11791937276281188,0.018316661556407987,0.13738630789766595,0.2040481,0
2018-11-22,0.021384251011712194,0.020671262627467914,0.01858399373403362,0.017552884455697443,0.00472842140766265,0.6472944557017153,0.05533502198895477,0.03897316176980671,0.025367005126386538,0.07715363745678913,0.05375748163580921,0.44343016648092154,0.46356990727513614,0.5026295324233954,0.05930726380537657,0.04170037270519955,0.0384105351011193,0.0348600848127543,0.5026295324233954,0.02300946682498958,0.36271709885601466,0.0725686006296842,0.6902028378653424,0.11791937276281188,0.030853266390316658,0.03732689610392546,0.2033128,0
2018-11-23,0.017483518101199372,0.01711142297009615,0.015894360573460317,0.01726017407660213,0.0055964718965560364,0.7232854686998751,0.055612301550163536,0.03728413513469642,0.021450713646491176,0.07330809458634002,0.046517241091921124,0.4396983636746064,0.45853975249193235,0.5048003014928865,0.05759367420742703,0.04049099820134318,0.03677875321805682,0.03429941260684859,0.5048003014928865,0.021125026367015954,0.37764933724820327,0.0758974765797722,0.6135891532036306,0.11791937276281188,0.02958116485642444,0.05652685834206056,0.20231947,0
2018-11-24,0.017281223683148467,0.017365870248672206,0.009556087860809012,0.010010844492973459,0.005044846670279586,0.5518019900259923,0.05628275719245015,0.035191566863028295,0.016217482175703193,0.03470398726296796,0.03492661288705409,0.43373776057546143,0.45314102075632445,0.5003987041547197,0.021403878038446927,0.03903015022604735,0.03473579134919111,0.03981630170522635,0.5003987041547197,0.019314853478826187,0.37773181896321617,0.09587073228029921,0.48131781628595444,0.11791937276281188,0.041103041189616094,0.028242841984727596,0.20142153,1
2018-11-25,0.01002131395094926,0.012905470570280443,0.006231236937508197,0.012019391478165858,0.011211131180519406,0.7815290842878789,0.05588083437721977,0.033170847898160535,0.012387687765012256,0.07088275169897883,0.032757646771203255,0.4306993058108115,0.44812132037620206,0.5049251494316277,0.0831685338129246,0.03764289256587558,0.03296772623713183,0.04375070090967909,0.5049251494316277,0.02195521857606812,0.3884324927327376,0.0781167272131641,0.5078732371614738,0.11791937276281188,0.020150436941442654,0.028242841984727596,0.20016019,0
2018-11-26,0.012109368918818253,0.012695898132486665,0.007162700084680118,0.008431021361572942,0.010209132214887605,0.6369330712259043,0.055211858313366564,0.030921875987497002,0.008383784225154477,0.07139539282988482,0.03209608388205115,0.42720368472437814,0.4432994154064537,0.5072872497911995,0.06298092756281842,0.036122541982863104,0.031058087426557315,0.046353562355753865,0.5072872497911995,0.019449756714861512,0.40165494302599064,0.0603627221460286,0.6618834938031752,0.11791937276281188,0.010687394864605917,0.022573893774293738,0.19856869,1
2018-11-27,0.008235838894395747,0.00896876721515831,0.007433152412711898,0.00907753224231695,0.008835226539066607,0.7472699864824534,0.053676289218607696,0.028649809335069498,0.005341365846201283,0.08915983218679793,0.05093120335503909,0.42549412187931085,0.439047639612718,0.5140958118762124,0.08261363007631298,0.034622216877441256,0.029317709803298647,0.044989441373123086,0.5140958118762124,0.02177024401218852,0.4082102199944286,0.08255522847994787,0.5611071852511784,0.11791937276281188,0.020422084047255,0.00732595361001134,0.19671883,1
2018-11-28,0.00911465990293945,0.016950846912189864,0.009988272234150691,0.015865959109686814,0.012517401782500373,0.9000926204677632,0.051379362963091056,0.026808034952135976,0.004102161287641688,0.142965103881368,0.07586295709328969,0.42825542098699165,0.4362830175582625,0.5318556091113981,0.2625058239262632,0.03345422181071857,0.028173235244267125,0.04897936696355328,0.5318556091113981,0.024586477685536144,0.4602576160364422,0.0681300993629004,0.5968137538475611,0.11791937276281188,0.01876987254600032,0.011508632221191091,0.19583137,1
